영업상태코드,개방자치단체코드,지번주소,좌표정보(X),좌표정보(Y),사업장명,행정구역
1,3040000,서울특별시 광진구 군자동 477-12번지 ,206852.3609,450393.661,메가박스 군자9,광진구
1,3040000,서울특별시 광진구 군자동 477-12번지 ,206852.3609,450393.661,메가박스 군자1,광진구
1,3040000,서울특별시 광진구 군자동 477-12번지 ,206852.3609,450393.661,메가박스 군자7,광진구
1,3040000,서울특별시 광진구 군자동 477-12번지 ,206852.3609,450393.661,메가박스 군자8,광진구
1,3040000,서울특별시 광진구 군자동 477-12번지 ,206852.3609,450393.661,메가박스 군자5,광진구
1,3040000,서울특별시 광진구 군자동 477-12번지 ,206852.3609,450393.661,메가박스 군자3,광진구
1,3040000,서울특별시 광진구 군자동 477-12번지 ,206852.3609,450393.661,메가박스 군자4,광진구
1,3040000,서울특별시 광진구 군자동 477-12번지 ,206852.3609,450393.661,메가박스 군자10,광진구
1,3040000,서울특별시 광진구 군자동 477-12번지 ,206852.3609,450393.661,메가박스 군자6,광진구
1,3040000,서울특별시 광진구 구의동 546-4 테크노마트10층 ,208394.4164,448165.28,CGV강변11 STAR 2관,광진구
1,3040000,서울특별시 광진구 구의동 546-4 테크노마트10층 ,208394.4164,448165.28,CGV강변11 STAR 3관,광진구
1,3040000,서울특별시 광진구 구의동 546-4 테크노마트10층 ,208394.4164,448165.28,CGV강변11 4DX 1관,광진구
1,3050000,서울특별시 동대문구 장안동 368-1번지 바우하우스 11층 ,206325.3494,452184.2102,롯데시네마 장안,동대문구
1,3050000,서울특별시 동대문구 전농동 591-53 청량리민자역사 8층9층 ,204081.2821,453187.3952,롯데시네마청량리 제5관,동대문구
1,3050000,서울특별시 동대문구 전농동 591-53 청량리민자역사 8층9층 ,204081.2821,453187.3952,롯데시네마청량리 제6관,동대문구
1,3050000,서울특별시 동대문구 전농동 591-53 청량리민자역사 8층9층 ,204081.2821,453187.3952,롯데시네마청량리 제7관,동대문구
1,3050000,서울특별시 동대문구 전농동 591-53 청량리민자역사 8층9층 ,204081.2821,453187.3952,롯데시네마청량리 제8관,동대문구
1,3050000,서울특별시 동대문구 장안동 368-1번지 바우하우스 12층 ,206325.3494,452184.2102,롯데시네마 장안,동대문구
1,3050000,서울특별시 동대문구 장안동 368-1번지 바우하우스 12층 ,206325.3494,452184.2102,롯데시네마 장안,동대문구
1,3050000,서울특별시 동대문구 장안동 368-1번지 바우하우스 12층 ,206325.3494,452184.2102,롯데시네마 장안,동대문구
1,3050000,서울특별시 동대문구 장안동 368-1번지 바우하우스 12층 ,206325.3494,452184.2102,롯데시네마 장안,동대문구
1,3050000,서울특별시 동대문구 전농동 591-53 청량리민자역사 8층9층 ,204081.2821,453187.3952,롯데시네마청량리 제2관,동대문구
1,3050000,서울특별시 동대문구 전농동 591-53 청량리민자역사 8층9층 ,204081.2821,453187.3952,롯데시네마청량리 제3관,동대문구
1,3050000,서울특별시 동대문구 전농동 591-53 청량리민자역사 8층9층 ,204081.2821,453187.3952,롯데시네마청량리 제4관,동대문구
1,3050000,서울특별시 동대문구 장안동 368-1번지 바우하우스 11층 ,206325.3494,452184.2102,롯데시네마 장안,동대문구
1,3050000,서울특별시 동대문구 장안동 368-1번지 바우하우스 11층 ,206325.3494,452184.2102,롯데시네마 장안,동대문구
1,3060000,서울특별시 중랑구 상봉동 501 ,208076.3867,455017.5286,CGV상봉3관,중랑구
1,3060000,서울특별시 중랑구 상봉동 501 ,208076.3867,455017.5286,CGV상봉4관,중랑구
1,3060000,서울특별시 중랑구 상봉동 501 ,208076.3867,455017.5286,CGV상봉5관,중랑구
1,3060000,서울특별시 중랑구 상봉동 501 ,208076.3867,455017.5286,CGV상봉6관,중랑구
1,3060000,서울특별시 중랑구 상봉동 501 ,208076.3867,455017.5286,CGV상봉7관,중랑구
1,3060000,서울특별시 중랑구 상봉동 130-3 상봉뉴월드시네마 4층 ,206526.0022,454549.1674,메가박스중앙(주) 상봉지점 1관,중랑구
1,3060000,서울특별시 중랑구 상봉동 130-3 상봉뉴월드시네마 4층 ,206526.0022,454549.1674,메가박스중앙(주) 상봉지점 2관,중랑구
1,3060000,서울특별시 중랑구 상봉동 130-3 상봉뉴월드시네마 4층 ,206526.0022,454549.1674,메가박스중앙(주) 상봉지점 3관,중랑구
1,3060000,서울특별시 중랑구 상봉동 130-3 상봉뉴월드시네마 4층 ,206526.0022,454549.1674,메가박스중앙(주) 상봉지점 4관,중랑구
1,3060000,서울특별시 중랑구 상봉동 130-3 상봉뉴월드시네마 4층 ,206526.0022,454549.1674,메가박스중앙(주) 상봉지점 5관,중랑구
1,3060000,서울특별시 중랑구 상봉동 130-3 상봉뉴월드시네마 4층 ,206526.0022,454549.1674,메가박스중앙(주) 상봉지점 6관,중랑구
1,3060000,서울특별시 중랑구 상봉동 130-3 상봉뉴월드시네마 4층 ,206526.0022,454549.1674,메가박스중앙(주) 상봉지점 7관,중랑구
1,3060000,서울특별시 중랑구 상봉동 501 ,208076.3867,455017.5286,CGV상봉1관,중랑구
1,3060000,서울특별시 중랑구 상봉동 501 ,208076.3867,455017.5286,CGV상봉2관,중랑구
1,3060000,서울특별시 중랑구 묵동 234-1 ,206641.2692,456981.0858,롯데시네마 중랑관 1관,중랑구
1,3060000,서울특별시 중랑구 묵동 234-1 ,206641.2692,456981.0858,롯데시네마 중랑관 2관,중랑구
1,3060000,서울특별시 중랑구 묵동 234-1 ,206641.2692,456981.0858,롯데시네마 중랑관 8관,중랑구
1,3070000,서울특별시 성북구 돈암동 538-98 ,201158.1367,455288.7654,아리랑시네센터 제1관,성북구
1,3070000,서울특별시 성북구 돈암동 538-98 ,201158.1367,455288.7654,아리랑시네센터 제2관,성북구
1,3070000,서울특별시 성북구 돈암동 538-98 ,201158.1367,455288.7654,아리랑시네센터(아리랑인디웨이브),성북구
1,3070000,서울특별시 성북구 동선동1가 1-2 ,201447.4187,454477.1033,CGV 성신여대입구 2관,성북구
1,3070000,서울특별시 성북구 동선동1가 1-2 유타 ,201447.4187,454477.1033,CGV 성신여대입구 3관,성북구
1,3070000,서울특별시 성북구 동선동1가 1-2 유타 ,201447.4187,454477.1033,CGV 성신여대입구 1관,성북구
1,3070000,서울특별시 성북구 동선동1가 1-2 유타 ,201447.4187,454477.1033,CGV 성신여대입구 4관,성북구
1,3070000,서울특별시 성북구 동선동1가 1-2 유타몰 12층 ,201447.4187,454477.1033,CGV 성신여대입구 5관,성북구
1,3080000,서울특별시 강북구 번동 449-1 ,202032.7576,459259.444,롯데시네마 수유관 제2관,강북구
1,3080000,서울특별시 강북구 번동 449-1 ,202032.7576,459259.444,(주)써니트수유 롯데시네마 수유,강북구
1,3080000,서울특별시 강북구 번동 449-1 ,202032.7576,459259.444,(주)씨니트 롯데시네마 수유,강북구
1,3080000,서울특별시 강북구 번동 449-1 ,202032.7576,459259.444,(주)써니트 롯데시네마 수유,강북구
1,3080000,서울특별시 강북구 번동 449-1 ,202032.7576,459259.444,(주)써니트 롯데시네마 수유,강북구
1,3080000,서울특별시 강북구 미아동 35-4 트레지오 쇼핑몰 9층 ,202642.446,456636.3082,씨지브이 미아점 1관,강북구
1,3080000,서울특별시 강북구 미아동 35-4 트레지오 쇼핑몰 10층 ,202642.446,456636.3082,씨지브이 미아점 2관,강북구
1,3080000,서울특별시 강북구 미아동 35-4 트레지오 쇼핑몰 10층 ,202642.446,456636.3082,씨지브이 미아점 3관,강북구
1,3080000,서울특별시 강북구 미아동 35-4 트레지오 쇼핑몰 11층 ,202642.446,456636.3082,씨지브이 미아점 4관,강북구
1,3080000,서울특별시 강북구 미아동 35-4 트레지오 쇼핑몰 11층 ,202642.446,456636.3082,씨지브이 미아점 5관,강북구
1,3080000,서울특별시 강북구 미아동 35-4 트레지오 쇼핑몰 11층 ,202642.446,456636.3082,씨지브이 미아점 6관,강북구
1,3080000,서울특별시 강북구 수유동 168-12 ,202565.2368,460003.1177,CGV 수유 1관,강북구
1,3080000,서울특별시 강북구 수유동 168-12 ,202565.2368,460003.1177,CGV 수유 9관,강북구
1,3080000,서울특별시 강북구 수유동 168-12 ,202565.2368,460003.1177,CGV 수유 8관,강북구
1,3080000,서울특별시 강북구 수유동 168-12 ,202565.2368,460003.1177,CGV 수유 7관,강북구
1,3080000,서울특별시 강북구 수유동 168-12 ,202565.2368,460003.1177,CGV  수유 2관,강북구
1,3080000,서울특별시 강북구 수유동 168-12 ,202565.2368,460003.1177,CGV 수유 3관,강북구
1,3080000,서울특별시 강북구 수유동 168-12 ,202565.2368,460003.1177,CGV 수유 6관,강북구
1,3080000,서울특별시 강북구 수유동 168-12 ,202565.2368,460003.1177,CGV 수유 5관,강북구
1,3080000,서울특별시 강북구 수유동 168-12 ,202565.2368,460003.1177,CGV 수유 4관,강북구
1,3080000,서울특별시 강북구 번동 449-1 ,202032.7576,459259.444,(주)써니트 수유지점 롯데시네마 수유,강북구
1,3090000,서울특별시 도봉구 창동 715-14 ,203351.8658,461358.4054,메가박스 창동 1관,도봉구
1,3090000,서울특별시 도봉구 창동 715-14번지 ,203351.8658,461358.4054,메가박스 창동 2관,도봉구
1,3090000,서울특별시 도봉구 창동 715-14번지 ,203351.8658,461358.4054,창동 메가박스 5관,도봉구
1,3090000,서울특별시 도봉구 창동 715-14번지 ,203351.8658,461358.4054,메가박스 창동 4관,도봉구
1,3090000,서울특별시 도봉구 창동 715-14번지 ,203351.8658,461358.4054,메가박스 창동 3관,도봉구
1,3100000,서울특별시 노원구 중계동 506-1 ,205645.892,459609.0125,CGV 하계 제1관,노원구
1,3100000,서울특별시 노원구 중계동 506-1 ,205645.892,459609.0125,CGV 하계 제2관,노원구
1,3100000,서울특별시 노원구 중계동 506-1 ,205645.892,459609.0125,CGV 하계 제3관,노원구
1,3100000,서울특별시 노원구 상계동 727-1번지 지하1층 ,205352.2249,461310.6678,더숲 아트시네마 제1관,노원구
1,3100000,서울특별시 노원구 상계동 727-1번지 조광빌딩 지하2층 ,205352.2249,461310.6678,더숲 아트시네마 제2관,노원구
1,3100000,서울특별시 노원구 중계동 506-1 ,205645.892,459609.0125,CGV 하계 제4관,노원구
1,3100000,서울특별시 노원구 상계동 713,205320.2848,461419.8818,롯데시네마 노원(제1관),노원구
1,3110000,서울특별시 은평구 녹번동 85-4번지 ,193604.7092,455734.9023,이동상영관,은평구
1,3110000,서울특별시 은평구 대조동 240번지 팜스퀘어 ,193661.7324,456379.1939,CGV불광제3관,은평구
1,3110000,서울특별시 은평구 대조동 240 팜스퀘어 ,193661.7324,456379.1939,CGV불광제4관,은평구
1,3110000,서울특별시 은평구 대조동 240번지 팜스퀘어 ,193661.7324,456379.1939,CGV불광제5관,은평구
1,3110000,서울특별시 은평구 대조동 240번지 팜스퀘어 ,193661.7324,456379.1939,CGV불광제6관,은평구
1,3110000,서울특별시 은평구 대조동 240번지 팜스퀘어 ,193661.7324,456379.1939,CGV불광제8관,은평구
1,3110000,서울특별시 은평구 대조동 240번지 팜스퀘어 ,193661.7324,456379.1939,CGV불광제9관,은평구
1,3110000,서울특별시 은평구 대조동 240번지 팜스퀘어 ,193661.7324,456379.1939,CGV불광제1관,은평구
1,3110000,서울특별시 은평구 대조동 240번지 팜스퀘어 ,193661.7324,456379.1939,CGV불광제2관,은평구
1,3110000,서울특별시 은평구 대조동 240번지 팜스퀘어 ,193661.7324,456379.1939,CGV불광제7관,은평구
1,3110000,서울특별시 은평구 진관동 63 ,192798.6592,459646.8272,롯데시네마 은평 2관,은평구
1,3110000,서울특별시 은평구 진관동 63 ,192798.6592,459646.8272,롯데시네마 은평 3관,은평구
1,3110000,서울특별시 은평구 진관동 63 ,192798.6592,459646.8272,롯데시네마 은평 4관,은평구
1,3110000,서울특별시 은평구 진관동 63 ,192798.6592,459646.8272,롯데시네마 은평 6관,은평구
1,3110000,서울특별시 은평구 진관동 63 ,192798.6592,459646.8272,롯데시네마 은평 5관,은평구
1,3110000,서울특별시 은평구 진관동 63 ,192798.6592,459646.8272,롯데시네마 은평 7관,은평구
1,3110000,서울특별시 은평구 진관동 63 ,192798.6592,459646.8272,롯데시네마 은평 8관,은평구
1,3110000,서울특별시 은평구 진관동 63 ,192798.6592,459646.8272,롯데시네마 은평 1관,은평구
1,3120000,서울특별시 서대문구 신촌동 74-12 ,194798.4584,450837.0517,메가박스중앙(주)신촌지점 6관,서대문구
1,3120000,서울특별시 서대문구 신촌동 74-12 5층 ,194798.4584,450837.0517,메가박스중앙(주)신촌지점 7관,서대문구
1,3120000,서울특별시 서대문구 신촌동 74-12 5층 ,194798.4584,450837.0517,메가박스중앙(주)신촌지점 8관,서대문구
1,3120000,서울특별시 서대문구 대현동 11-1번지 이화캠퍼스복합단지 지하 45층 ,195287.7664,451143.7893,아트하우스 모모-이화?KB 시네마 1관,서대문구
1,3120000,서울특별시 서대문구 대현동 11-1번지 이화캠퍼스복합단지 지하 45층 ,195287.7664,451143.7893,아트하우스 모모-이화?KB 시네마 2관,서대문구
1,3120000,서울특별시 서대문구 창천동 20-25 ,194649.344,450478.3522,CGV신촌아트레온 1관,서대문구
1,3120000,서울특별시 서대문구 창천동 20-25 ,194649.344,450478.3522,CGV신촌아트레온 2관,서대문구
1,3120000,서울특별시 서대문구 창천동 20-25 ,194649.344,450478.3522,CGV신촌아트레온 3관,서대문구
1,3120000,서울특별시 서대문구 창천동 20-25 ,194649.344,450478.3522,CGV신촌아트레온 4관,서대문구
1,3120000,서울특별시 서대문구 창천동 20-25 ,194649.344,450478.3522,CGV신촌아트레온 5관,서대문구
1,3120000,서울특별시 서대문구 창천동 20-25 ,194649.344,450478.3522,CGV신촌아트레온 6관,서대문구
1,3120000,서울특별시 서대문구 창천동 20-25 ,194649.344,450478.3522,CGV신촌아트레온 7관,서대문구
1,3120000,서울특별시 서대문구 창천동 20-25 ,194649.344,450478.3522,CGV신촌아트레온 8관,서대문구
1,3120000,서울특별시 서대문구 창천동 20-25 ,194649.344,450478.3522,CGV신촌아트레온 9관,서대문구
1,3120000,서울특별시 서대문구 창천동 20-25 아트레온 ,194649.344,450478.3522,CGV신촌아트레온 10관[CGV아트하우스],서대문구
1,3120000,서울특별시 서대문구 신촌동 74-12 5층 ,194798.4584,450837.0517,메가박스중앙(주)신촌지점 COMFORT 1관,서대문구
1,3120000,서울특별시 서대문구 신촌동 74-12 5층 ,194798.4584,450837.0517,메가박스중앙(주)신촌지점 2관,서대문구
1,3120000,서울특별시 서대문구 신촌동 74-12 5층 ,194798.4584,450837.0517,메가박스중앙(주) 신촌지점 3관,서대문구
1,3120000,서울특별시 서대문구 신촌동 74-12 5층 ,194798.4584,450837.0517,메가박스중앙(주)신촌지점 COMFORT 4관,서대문구
1,3120000,서울특별시 서대문구 신촌동 74-12 5층 ,194798.4584,450837.0517,메가박스중앙(주)신촌지점 5관,서대문구
1,3120000,서울특별시 서대문구 연희동 194-25 ,193828.4361,451433.7896,라이카시네마 S관,서대문구
1,3130000,서울특별시 마포구 동교동 160-4 아일렉스 ,193046.5347,450424.5645,메가박스중앙(주) 홍대지점 1관,마포구
1,3130000,서울특별시 마포구 동교동 160-4 아일렉스 ,193046.5347,450424.5645,메가박스중앙(주) 홍대지점 5관,마포구
1,3130000,서울특별시 마포구 동교동 160-4 아일렉스 ,193046.5347,450424.5645,메가박스중앙(주) 홍대지점 4관,마포구
1,3130000,서울특별시 마포구 동교동 160-4 아일렉스 ,193046.5347,450424.5645,메가박스중앙(주) 홍대지점 2관,마포구
1,3130000,서울특별시 마포구 동교동 160-4 아일렉스 ,193046.5347,450424.5645,메가박스중앙(주) 홍대지점 3관,마포구
1,3130000,서울특별시 마포구 동교동 166-14 동교동 스타피카소 ,193282.1308,450549.2802,독립영화전용관 인디스페이스,마포구
1,3130000,서울특별시 마포구 서교동 367-5 상상마당빌딩 ,192952.4207,449862.4658,KT&G 상상마당 cinema,마포구
1,3130000,서울특별시 마포구 동교동 159-8 ,193105.3351,450464.4442,CGV홍대 1관,마포구
1,3130000,서울특별시 마포구 동교동 159-8 ,193105.3351,450464.4442,CGV홍대 2관,마포구
1,3130000,서울특별시 마포구 동교동 159-8 ,193105.3351,450464.4442,CGV홍대 3관,마포구
1,3130000,서울특별시 마포구 동교동 166-6 ,193330.7141,450564.5132,롯데시네마 홍대입구관 제6관,마포구
1,3130000,서울특별시 마포구 서교동 490 메세나폴리스 2층 ,192311.6426,449855.6439,롯데시네마 합정 제1관,마포구
1,3130000,서울특별시 마포구 서교동 490 메세나폴리스 2층 ,192311.6426,449855.6439,롯데시네마 합정 제2관,마포구
1,3130000,서울특별시 마포구 서교동 490 메세나폴리스 2층 ,192311.6426,449855.6439,롯데시네마 합정 제3관,마포구
1,3130000,서울특별시 마포구 서교동 490 메세나폴리스 2층 ,192311.6426,449855.6439,롯데시네마 합정 제4관,마포구
1,3130000,서울특별시 마포구 동교동 159-8 ,193105.3351,450464.4442,CGV홍대 4관,마포구
1,3130000,서울특별시 마포구 동교동 159-8 ,193105.3351,450464.4442,CGV홍대 5관,마포구
1,3130000,서울특별시 마포구 동교동 159-8 ,193105.3351,450464.4442,CGV홍대 6관,마포구
1,3130000,서울특별시 마포구 동교동 166-6 ,193330.7141,450564.5132,롯데시네마 홍대입구관 제3관,마포구
1,3130000,서울특별시 마포구 동교동 166-6 ,193330.7141,450564.5132,롯데시네마 홍대입구관 제4관,마포구
1,3130000,서울특별시 마포구 동교동 166-6 ,193330.7141,450564.5132,롯데시네마 홍대입구관 제5관,마포구
1,3130000,서울특별시 마포구 동교동 166-6 ,193330.7141,450564.5132,롯데시네마 홍대입구관 제2관,마포구
1,3130000,서울특별시 마포구 동교동 167-2 LC TOWER ,193378.5659,450631.4756,CGV연남 6관,마포구
1,3130000,서울특별시 마포구 동교동 167-2 LC TOWER ,193378.5659,450631.4756,CGV연남 5관,마포구
1,3130000,서울특별시 마포구 동교동 167-2 LC TOWER ,193378.5659,450631.4756,CGV연남 4관,마포구
1,3130000,서울특별시 마포구 동교동 167-2 LC TOWER ,193378.5659,450631.4756,CGV연남 3관(Suite Cinema),마포구
1,3130000,서울특별시 마포구 동교동 167-2 LC TOWER ,193378.5659,450631.4756,CGV연남 2관,마포구
1,3130000,서울특별시 마포구 동교동 167-2 LC TOWER ,193378.5659,450631.4756,CGV연남 1관(4DX),마포구
1,3140000,서울특별시 양천구 목동 916 현대백화점 지하2층 ,188884.0756,447186.8886,CGV 목동8(1관),양천구
1,3140000,서울특별시 양천구 목동 916 현대백화점 지하2층 ,188884.0756,447186.8886,CGV 목동8(2관),양천구
1,3140000,서울특별시 양천구 목동 916 현대백화점 지하2층 ,188884.0756,447186.8886,CGV 목동8(3관),양천구
1,3140000,서울특별시 양천구 목동 916 현대백화점 지하2층 ,188884.0756,447186.8886,CGV 목동8(4관),양천구
1,3140000,서울특별시 양천구 목동 916 현대백화점 지하2층 ,188884.0756,447186.8886,CGV 목동8(5관),양천구
1,3140000,서울특별시 양천구 목동 916 현대백화점 지하2층 ,188884.0756,447186.8886,CGV 목동8(6관),양천구
1,3140000,서울특별시 양천구 목동 916 현대백화점 지하2층 ,188884.0756,447186.8886,CGV 목동8(7관),양천구
1,3140000,서울특별시 양천구 목동 917-6 행복한세상백화점 7층 ,188977.1711,447466.355,메가박스중앙(주) 목동지점 MX관,양천구
1,3140000,서울특별시 양천구 목동 917-6 행복한세상백화점 7층 ,188977.1711,447466.355,메가박스중앙(주) 목동지점 4관,양천구
1,3140000,서울특별시 양천구 목동 917-6 행복한세상백화점 7층 ,188977.1711,447466.355,메가박스중앙(주) 목동지점 7관,양천구
1,3140000,서울특별시 양천구 목동 917-6 행복한세상백화점 7층 ,188977.1711,447466.355,메가박스중앙(주) 목동지점 8관,양천구
1,3140000,서울특별시 양천구 목동 917-6 행복한세상백화점 7층 ,188977.1711,447466.355,메가박스중앙(주) 목동지점 3관,양천구
1,3140000,서울특별시 양천구 목동 917-6 행복한세상백화점 7층 ,188977.1711,447466.355,메가박스중앙(주) 목동지점 9관,양천구
1,3140000,서울특별시 양천구 목동 916 현대백화점 지하2층 ,188884.0756,447186.8886,CGV목동8(8관),양천구
1,3150000,서울특별시 강서구 등촌동 639-23 3~9층 ,187210.9178,450631.4355,CGV 등촌 7관,강서구
1,3150000,서울특별시 강서구 등촌동 639-23 3~9층 ,187210.9178,450631.4355,CGV 등촌 8관,강서구
1,3150000,서울특별시 강서구 등촌동 639-23 3~9층 ,187210.9178,450631.4355,CGV 등촌 1관,강서구
1,3150000,서울특별시 강서구 등촌동 639-23 3~9층 ,187210.9178,450631.4355,CGV 등촌 2관,강서구
1,3150000,서울특별시 강서구 등촌동 639-23 3~9층 ,187210.9178,450631.4355,CGV 등촌 3관,강서구
1,3150000,서울특별시 강서구 등촌동 639-23 3~9층 ,187210.9178,450631.4355,CGV 등촌 4관,강서구
1,3150000,서울특별시 강서구 등촌동 639-23 3~9층 ,187210.9178,450631.4355,CGV 등촌 5관,강서구
1,3150000,서울특별시 강서구 등촌동 639-23 3~9층 ,187210.9178,450631.4355,CGV 등촌 6관,강서구
1,3150000,서울특별시 강서구 마곡동 797-1 퀸즈파크나인 ,185365.0,450789.0,메가박스중앙(주) 마곡지점 4관,강서구
1,3150000,서울특별시 강서구 마곡동 797-1 퀸즈파크나인 ,185365.0,450789.0,메가박스중앙(주) 마곡지점 5관,강서구
1,3150000,서울특별시 강서구 마곡동 797-1 퀸즈파크나인 ,185365.0,450789.0,메가박스중앙(주) 마곡지점 6관,강서구
1,3150000,서울특별시 강서구 방화동 886 스카이파크 ,182524.8238,451438.2509,롯데시네마 김포공항 (1관),강서구
1,3150000,서울특별시 강서구 방화동 886 스카이파크 ,182524.8238,451438.2509,롯데시네마 김포공항 (2관),강서구
1,3150000,서울특별시 강서구 방화동 886 스카이파크 ,182524.8238,451438.2509,롯데시네마 김포공항 (3관),강서구
1,3150000,서울특별시 강서구 방화동 886 스카이파크 ,182524.8238,451438.2509,롯데시네마 김포공항 (4관),강서구
1,3150000,서울특별시 강서구 방화동 886 스카이파크 ,182524.8238,451438.2509,롯데시네마 김포공항 (5관),강서구
1,3150000,서울특별시 강서구 방화동 886 스카이파크 ,182524.8238,451438.2509,롯데시네마 김포공항 (6관),강서구
1,3150000,서울특별시 강서구 방화동 886 스카이파크 ,182524.8238,451438.2509,롯데시네마 김포공항 (8관),강서구
1,3150000,서울특별시 강서구 방화동 886 스카이파크 ,182524.8238,451438.2509,롯데시네마 김포공항 (7관),강서구
1,3150000,서울특별시 강서구 방화동 886 스카이파크 ,182524.8238,451438.2509,롯데시네마 김포공항 (10관),강서구
1,3150000,서울특별시 강서구 방화동 886 스카이파크 ,182524.8238,451438.2509,롯데시네마 김포공항 (9관),강서구
1,3150000,서울특별시 강서구 화곡동 1073-10 메가박스(주) 화곡점 401501호 ,185574.9372,448716.2747,메가박스중앙(주) 화곡지점 1관,강서구
1,3150000,서울특별시 강서구 화곡동 1073-10 메가박스(주) 화곡점 401501호 ,185574.9372,448716.2747,메가박스중앙(주) 화곡지점 2관,강서구
1,3150000,서울특별시 강서구 화곡동 1073-10 메가박스(주) 화곡점 401501호 ,185574.9372,448716.2747,메가박스중앙(주) 화곡지점 3관,강서구
1,3150000,서울특별시 강서구 화곡동 1073-10 메가박스(주) 화곡점 401501호 ,185574.9372,448716.2747,메가박스중앙(주) 화곡지점 4관,강서구
1,3150000,서울특별시 강서구 화곡동 1073-10 메가박스(주) 화곡점 401501호 ,185574.9372,448716.2747,메가박스중앙(주) 화곡지점 5관,강서구
1,3150000,서울특별시 강서구 등촌동 73-1 456층 ,186966.0362,451047.2873,롯데시네마 가양 6관,강서구
1,3150000,서울특별시 강서구 등촌동 73-1 456층 ,186966.0362,451047.2873,롯데시네마 가양 2관,강서구
1,3150000,서울특별시 강서구 등촌동 73-1 456층 ,186966.0362,451047.2873,롯데시네마 가양 3관,강서구
1,3150000,서울특별시 강서구 등촌동 73-1 456층 ,186966.0362,451047.2873,롯데시네마 가양 4관,강서구
1,3150000,서울특별시 강서구 등촌동 73-1 456층 ,186966.0362,451047.2873,롯데시네마 가양 5관,강서구
1,3150000,서울특별시 강서구 등촌동 73-1 456층 ,186966.0362,451047.2873,롯데시네마 가양 1관,강서구
1,3150000,서울특별시 강서구 마곡동 797-1 퀸즈파크나인 ,185365.0,450789.0,메가박스중앙(주) 마곡지점 1관,강서구
1,3150000,서울특별시 강서구 마곡동 797-1 퀸즈파크나인 ,185365.0,450789.0,메가박스중앙(주) 마곡지점 2관,강서구
1,3150000,서울특별시 강서구 마곡동 797-1 퀸즈파크나인 ,185365.0,450789.0,메가박스중앙(주) 마곡지점 3관,강서구
1,3160000,서울특별시 구로구 구로동 3-25 테크노마트 신도림점 12층 ,190232.5245,444978.6827,CINE Q 신도림점 제10관,구로구
1,3160000,서울특별시 구로구 구로동 3-25 테크노마트 신도림점 12층 ,190232.5245,444978.6827,CINE Q 신도림점 제9관,구로구
1,3160000,서울특별시 구로구 구로동 3-25 테크노마트 신도림점 12층 ,190232.5245,444978.6827,CINE Q 신도림점 제8관,구로구
1,3160000,서울특별시 구로구 구로동 3-25 테크노마트 신도림점 12층 ,190232.5245,444978.6827,CINE Q 신도림점 제7관,구로구
1,3160000,서울특별시 구로구 구로동 3-25 테크노마트 신도림점 12층 ,190232.5245,444978.6827,CINE Q 신도림점 제5관,구로구
1,3160000,서울특별시 구로구 구로동 3-25 테크노마트 신도림점 12층 ,190232.5245,444978.6827,CINE Q 신도림점 제3관,구로구
1,3160000,서울특별시 구로구 구로동 3-25 테크노마트 신도림점 12층 ,190232.5245,444978.6827,CINE Q 신도림점 제6관,구로구
1,3160000,서울특별시 구로구 구로동 3-25 테크노마트 신도림점 12층 ,190232.5245,444978.6827,CINE Q 신도림점 제4관,구로구
1,3160000,서울특별시 구로구 구로동 3-25 테크노마트 신도림점 12층 ,190232.5245,444978.6827,CINE Q 신도림점 제2관,구로구
1,3160000,서울특별시 구로구 구로동 573 애경백화점 6층 ,189570.3609,444336.0513,CGV구로10제6관,구로구
1,3160000,서울특별시 구로구 구로동 573 애경백화점 6층 ,189570.3609,444336.0513,CGV구로10 제7관,구로구
1,3160000,서울특별시 구로구 구로동 573 애경백화점 6층 ,189570.3609,444336.0513,CGV구로10제8관,구로구
1,3160000,서울특별시 구로구 구로동 573 애경백화점 6층 ,189570.3609,444336.0513,CGV구로10 제9관,구로구
1,3160000,서울특별시 구로구 구로동 573 애경백화점 6층 ,189570.3609,444336.0513,CGV구로10제1관,구로구
1,3160000,서울특별시 구로구 구로동 573 애경백화점 6층 ,189570.3609,444336.0513,CGV구로10제2관,구로구
1,3220000,서울특별시 강남구 도곡동 174-3 ,204098.596,442807.3172,도곡2관,강남구
1,3160000,서울특별시 구로구 구로동 573 애경백화점 6층 ,189570.3609,444336.0513,CGV구로10 제5관,구로구
1,3160000,서울특별시 구로구 구로동 3-25 테크노마트 신도림점 12층 ,190232.5245,444978.6827,CINE Q 신도림점 제1관,구로구
1,3160000,서울특별시 구로구 신도림동 692 디큐브시티 제타워동 7~8층 일부 ,190107.0454,445157.6264,롯데컬처웍스(주)롯데시네마 제1관,구로구
1,3160000,서울특별시 구로구 신도림동 692 디큐브시티 제타워동 7~8층 일부 ,190107.0454,445157.6264,롯데컬처웍스(주)롯데시네마 제 2관,구로구
1,3160000,서울특별시 구로구 신도림동 692 디큐브시티 제타워동 7~8층 일부 ,190107.0454,445157.6264,롯데컬처웍스(주)롯데시네마 제3관,구로구
1,3160000,서울특별시 구로구 신도림동 692 디큐브시티 제타워동 7~8층 일부 ,190107.0454,445157.6264,롯데컬처웍스(주)롯데시네마 제4관,구로구
1,3160000,서울특별시 구로구 신도림동 692 디큐브시티 제타워동 7~8층 일부 ,190107.0454,445157.6264,롯데컬처웍스(주)롯데시네마 제5관,구로구
